22,32,69,40,1
26,42,47,33,0
22,62,72,37,0
24,41,43,42,0
16,57,70,69,1
32,99,52,66,1
23,55,63,56,1
37,54,47,82,0
16,44,82,56,0
31,51,73,79,1
29,55,65,57,0
21,56,73,46,0
15,34,44,48,0
10,47,77,43,0
28,33,50,34,1
36,78,65,88,0
32,59,65,55,1
22,65,45,30,0
25,97,50,70,0
27,35,47,33,1
22,59,61,58,1
36,69,69,76,1
28,22,78,55,1
10,62,60,44,0
39,78,56,50,1
22,67,62,57,1
24,90,80,69,1
29,56,53,64,0
40,94,53,68,1
12,63,61,31,0
26,67,42,85,0
20,100,86,80,1
20,89,65,56,1
33,71,89,61,1
19,57,70,30,0
29,63,65,61,0
10,45,44,48,1
23,65,74,61,0
20,57,85,69,0
11,36,74,51,0
14,43,84,44,0
28,83,42,71,1
20,55,73,89,1
33,59,66,63,1
27,74,83,71,1
24,29,67,33,0
40,74,46,50,0
27,48,70,37,0
18,44,56,34,0
11,53,90,54,0
11,50,65,35,1
25,42,59,58,0
38,95,74,70,0
11,38,87,60,0
29,48,47,70,1
18,22,40,39,1
39,85,81,65,0
19,48,40,49,0
30,68,86,73,1
12,46,86,46,1
30,64,51,40,1
39,62,64,88,1
24,96,80,88,1
28,65,82,56,0
13,35,82,54,0
22,69,50,34,0
19,58,50,50,0
17,32,50,69,1
20,67,80,62,1
37,75,50,89,1
12,33,77,48,0
33,53,64,89,1
12,69,51,54,0
16,51,59,49,0
33,91,45,50,0
23,63,50,72,1
35,77,75,70,1
13,69,41,37,1
20,71,87,77,1
30,42,49,70,0
13,42,44,60,1
24,98,59,55,1
17,52,83,58,0
22,34,85,68,0
33,60,67,64,1
30,91,57,70,1
30,47,48,59,1
22,60,72,75,0
28,80,52,60,1
24,71,40,60,1
27,49,81,37,0
11,32,78,59,0
10,21,79,54,0
25,53,87,44,0
38,68,44,57,0
35,79,82,76,1
34,87,41,70,1
10,53,41,43,0
31,62,88,58,1
27,55,73,58,0
10,44,88,60,0
28,64,71,44,0
29,41,69,40,0
31,81,51,67,0
40,73,51,67,1
21,97,43,64,1
14,29,65,48,0
17,65,41,43,0
30,90,71,63,1
15,35,41,36,0
29,91,56,88,0
35,71,46,71,1
15,35,40,38,0
13,32,68,49,0
21,45,44,40,1
16,31,88,42,0
16,61,53,46,0
27,63,60,31,0
25,50,40,82,0
35,77,50,65,1
11,47,79,70,0
12,46,40,42,1
25,83,89,74,1
12,51,59,46,1
26,23,87,45,0
30,57,57,41,0
23,80,79,62,1
22,42,68,63,1
23,43,73,46,0
26,89,46,65,1
22,45,88,39,0
37,93,75,52,1
20,67,52,51,0
29,50,67,52,1
15,66,70,50,1
14,45,57,70,0
17,38,57,31,0
24,27,90,35,0
39,74,58,87,0
40,68,82,58,1
15,65,43,58,0
30,64,90,56,1
10,68,55,35,1
38,80,57,61,1
20,95,85,80,1
16,30,71,40,0
34,65,71,69,0
21,25,45,54,0
34,86,54,73,1
25,62,72,57,1
25,81,44,64,1
28,95,74,74,1
27,51,66,36,0
38,73,86,59,1
24,27,62,62,0
40,75,50,82,1
28,20,78,44,0
17,58,55,43,0
30,61,63,45,0
23,47,87,55,0
19,62,64,44,0
34,87,59,71,1
21,21,51,42,1
20,42,90,65,1
29,61,47,55,0
11,28,54,54,1
20,85,60,64,1
13,44,55,51,0
23,90,49,63,0
35,78,83,83,0
28,79,78,58,1
19,25,55,42,0
20,26,75,70,0
22,28,63,70,1
24,56,70,50,1
12,21,88,56,0
27,51,55,43,0
12,20,53,52,0
37,81,58,68,0
29,69,70,72,1
33,91,64,50,0
37,96,68,87,1
24,88,86,52,1
25,22,47,41,1
12,57,62,33,0
15,60,85,55,0
21,35,53,67,0
13,65,63,51,1
29,68,90,56,0
12,55,85,32,0
13,36,59,30,0
20,82,43,70,1
17,28,72,56,0
23,24,67,64,1
27,69,61,78,0
24,38,41,43,0
36,59,74,62,1
30,80,54,56,1
23,40,57,51,0
26,82,74,64,1
35,50,72,61,1
12,36,52,45,0
11,23,53,59,0
20,84,44,58,0
24,20,48,69,0
28,43,45,39,0
12,68,83,30,1
13,63,41,65,0
30,58,90,66,0
21,68,62,44,0
12,52,69,64,0
11,46,52,43,0
24,74,57,70,0
26,86,53,74,1
31,64,68,56,1
21,22,74,38,0
11,69,71,64,1
18,48,85,39,0
34,89,83,89,1
14,31,41,32,1
25,87,50,68,0
21,22,50,54,0
30,55,72,78,1
31,96,46,69,0
22,99,82,84,1
10,35,43,62,1
14,45,89,50,0
28,31,86,48,0
12,35,51,60,0
21,46,52,69,0
13,29,47,57,0
40,69,43,51,1
29,25,61,60,0
25,73,57,52,0
38,84,43,67,1
10,34,56,47,0
29,61,48,69,1
34,67,68,55,1
27,62,42,69,1
21,83,74,67,0
28,66,70,69,0
26,45,90,37,0
38,68,75,52,1
34,57,72,59,0
34,65,71,72,0
17,48,57,31,0
13,34,64,32,0
35,90,78,60,0
29,93,79,53,1
20,52,56,54,0
21,50,67,55,0
40,63,51,77,1
20,52,70,36,0
26,23,65,34,0
12,67,57,58,0
10,30,61,31,0
21,97,77,65,1
33,68,78,78,0
29,20,81,46,0
26,83,57,61,0
24,20,57,44,0
31,98,85,60,0
24,79,44,58,0
22,97,68,58,1
26,56,72,52,0
20,62,62,55,0
37,71,61,68,1
26,57,56,62,1
16,60,71,47,1
17,20,42,44,0
23,69,84,75,0
27,44,63,37,0
29,26,86,63,0
18,51,70,46,0
17,61,79,69,1
15,70,83,32,0
30,83,47,85,1
26,99,61,71,1
23,70,85,36,0
22,83,72,74,1
39,74,78,60,1
21,57,90,52,1
12,67,61,64,0
26,55,89,62,1
38,60,85,81,1
24,20,48,40,0
14,43,72,59,0
23,32,52,64,0
27,69,40,53,1
11,54,88,70,0
27,90,85,52,1
16,68,66,64,1
40,96,57,52,0
31,61,52,90,1
36,51,83,77,1
15,49,67,66,0
27,27,67,59,1
11,38,45,61,0
40,80,64,51,1
40,99,87,62,0
23,92,50,69,1
24,74,48,71,1
20,95,64,74,1
34,70,81,63,0
34,96,52,77,1
30,49,62,61,0
20,33,66,66,0
15,30,83,43,1
27,44,59,63,0
27,28,85,39,1
11,41,79,48,1
18,46,64,42,0
28,61,67,73,0
26,81,65,85,1
21,78,72,71,0
20,47,87,65,0
19,69,43,46,1
18,43,56,40,0
30,75,77,73,0
26,38,78,57,0
22,68,76,71,1
13,69,47,67,0
25,56,52,35,0
21,39,58,55,0
30,57,64,41,0
14,45,67,45,0
11,41,68,45,0
37,91,79,66,1
17,35,71,35,0
24,86,81,87,1
22,59,48,66,0
36,96,55,89,0
29,51,58,43,0
40,72,50,86,1
26,99,66,81,1
20,47,40,41,0
29,92,78,68,0
28,61,66,60,0
27,64,41,63,1
32,51,81,54,1
15,58,63,41,0
19,36,76,47,0
34,54,72,75,1
20,64,66,30,1
14,50,65,54,0
27,60,56,62,1
20,31,43,54,1
30,72,79,73,1
15,74,65,78,0
31,54,90,50,1
19,70,74,30,0
39,96,86,63,1
21,67,52,86,1
17,70,70,48,1
31,89,69,84,1
23,41,75,57,0
26,93,42,76,1
31,83,44,63,1
20,61,44,70,1
29,67,89,46,0
22,81,46,55,0
35,81,48,67,1
39,68,43,85,1
15,28,80,56,0
12,40,55,69,0
32,52,89,75,1
28,42,85,56,0
25,52,57,35,0
26,40,61,45,0
26,85,67,51,1
13,41,47,68,1
22,20,67,68,0
15,68,88,67,1
24,55,76,71,1
28,33,47,60,0
14,66,70,30,0
30,77,69,72,1
15,49,49,54,0
20,79,67,77,1
23,56,79,58,0
26,61,71,68,1
29,99,48,63,1
30,71,85,85,0
29,44,79,33,0
29,77,90,83,0
25,75,64,76,1
22,37,47,61,0
20,68,86,32,0
39,81,63,70,0
32,84,41,86,1
27,70,62,35,0
29,40,74,37,0
12,29,50,66,0
11,36,46,35,0
20,62,87,87,1
21,40,51,41,0
22,29,86,65,0
32,70,73,77,1
31,60,55,84,0
29,95,85,62,0
33,90,72,89,1
14,58,55,48,0
37,80,66,51,0
33,51,41,90,1
30,58,71,88,1
13,29,71,64,1
26,98,76,88,1
31,90,80,83,0
27,95,58,71,1
12,45,89,36,1
25,90,55,85,1
26,67,89,59,0
22,85,51,76,0
14,33,40,47,0
36,80,52,58,1
21,67,84,62,0
19,32,54,51,0
31,61,45,62,1
34,98,57,89,1
13,60,69,59,0
16,63,69,61,0
27,34,84,48,0
24,82,86,68,0
36,90,68,66,1
10,59,90,64,0
27,89,51,62,1
24,58,71,57,0
24,33,58,30,1
21,64,59,47,0
26,75,86,86,0
21,57,47,55,1
30,93,58,71,0
21,33,61,63,0
28,91,45,72,0
30,51,63,82,0
19,62,55,41,0
14,25,44,58,1
20,92,40,88,1
12,22,90,50,0
19,46,47,44,1
28,55,79,59,0
23,67,60,54,0
27,43,81,45,0
12,60,62,58,0
28,54,63,79,1
30,55,41,55,1
25,68,74,65,1
30,28,54,35,1
30,96,53,59,1
26,54,80,47,0
20,65,87,48,0
26,82,75,72,1
10,29,55,35,0
27,39,76,70,0
28,37,46,43,0
40,74,75,74,1
24,89,79,56,1
17,25,86,31,1
33,72,82,86,1
19,66,44,67,0
10,49,57,51,0
29,53,89,60,1
40,74,68,71,1
21,39,43,35,0
21,70,73,30,1
20,54,63,32,0
23,35,59,43,1
23,53,70,36,0
21,78,76,73,0
26,94,86,71,1
22,89,42,90,1
24,75,75,52,0
40,70,49,54,1
40,55,66,60,1
10,38,65,33,0
19,21,76,47,0
27,40,53,46,0
23,81,87,68,1
39,62,81,70,1
30,51,81,65,1
28,28,65,41,0
28,56,63,64,1
10,48,43,69,0
21,43,56,65,1
27,65,78,70,1
18,45,61,53,1
15,38,74,53,0
39,81,75,86,1
23,44,85,32,1
30,65,47,73,1
30,62,49,64,0
22,52,57,90,1
21,86,74,71,1
21,92,59,84,1
40,58,80,77,0
10,50,66,53,0
20,65,87,60,1
25,92,80,86,0
16,51,57,32,0
29,50,70,69,0
28,27,75,33,0
26,44,80,32,0
19,21,57,70,1
18,36,42,32,0
30,55,58,30,0
22,49,74,50,0
30,88,74,57,0
20,47,44,59,0
14,37,86,67,0
27,43,74,69,0
20,53,48,46,0
21,50,49,30,0
23,60,69,59,1
37,97,47,61,1
17,55,87,46,0
36,96,89,83,0
26,71,43,68,0
32,83,79,89,1
23,86,82,76,1
27,50,72,65,1
25,54,78,71,1
34,51,71,69,0
17,51,85,64,1
22,53,74,47,1
21,55,44,56,1
34,90,49,76,1
38,53,52,68,0
27,31,77,67,0
38,66,42,55,1
40,99,41,52,1
22,26,75,33,1
26,90,89,65,1
23,61,50,70,1
38,65,83,65,1
17,68,75,61,0
30,49,50,51,0
26,97,66,84,1
20,53,61,39,1
31,90,49,58,1
11,55,43,47,0
27,39,46,68,0
25,58,68,51,1
13,34,87,31,0
36,72,62,72,1
39,60,42,70,0
24,44,60,64,0
25,61,75,51,0
22,66,51,41,0
13,67,70,68,0
35,59,50,71,1
14,30,58,39,0
28,48,45,47,1
12,27,53,67,0
32,73,45,63,1
30,38,73,31,0
21,30,65,63,1
33,85,69,68,0
34,89,79,60,1
15,51,69,36,0
18,60,56,40,0
19,43,64,69,0
20,79,69,68,1
38,94,60,64,1
40,68,66,90,0
35,100,72,86,1
30,68,72,31,1
10,23,79,45,0
33,54,79,73,0
10,20,82,55,1
21,53,65,76,0
23,85,89,53,1
39,71,41,89,1
39,96,41,70,1
34,67,79,61,1
18,55,41,59,0
33,87,63,80,1
24,35,72,33,0
26,72,66,60,1
23,59,45,72,1
23,66,82,63,0
37,85,78,51,1
26,84,85,52,1
27,68,86,49,1
20,66,64,87,1
26,47,46,47,0
14,69,77,33,1
37,97,50,65,0
13,24,46,64,1
33,65,89,84,1
20,53,84,53,1
16,70,79,40,0
10,37,56,38,0
21,87,65,69,1
25,31,63,66,0
20,53,61,64,1
22,65,58,66,0
28,62,80,43,1
25,21,67,48,0
18,70,88,67,0
38,91,75,73,0
34,80,45,70,1
22,57,73,34,0
11,41,71,34,0
27,43,40,45,0
27,88,52,57,1
24,29,79,55,0
29,54,77,70,0
16,51,47,62,0
12,23,65,55,0
22,41,52,70,0
37,65,42,53,0
31,100,41,66,1
31,71,79,61,1
13,42,58,60,0
25,63,61,56,0
18,44,67,35,1
15,28,72,68,0
37,51,45,79,1
20,83,62,74,0
23,37,56,70,0
22,74,48,79,1
21,64,87,42,0
10,68,57,34,0
21,52,48,59,0
37,88,45,53,0
36,97,63,75,1
35,89,66,65,1
36,89,63,61,1
38,64,43,67,1
20,87,52,77,1
40,70,50,89,0
24,21,60,35,1
36,55,75,66,1
23,76,71,84,1
31,56,69,53,1
36,50,41,82,0
30,51,52,40,0
16,65,47,36,0
13,27,74,52,0
20,58,69,84,1
10,58,74,55,0
28,39,84,45,1
16,24,88,59,0
24,58,78,63,0
39,52,87,68,1
18,46,64,34,0
29,23,54,37,1
36,74,50,55,1
14,37,83,68,1
28,25,86,60,0
25,23,43,31,0
28,97,44,67,1
13,34,78,63,0
10,21,74,35,0
36,90,63,89,1
39,95,83,80,1
24,54,65,85,0
28,43,55,31,1
24,67,62,61,0
23,68,60,90,1
24,46,75,49,0
37,54,67,54,1
39,54,81,60,0
25,38,81,54,0
36,94,80,74,1
15,39,63,38,0
20,64,89,57,0
30,56,88,74,0
21,34,66,65,0
26,26,72,64,1
37,60,74,77,1
26,66,72,35,0
12,28,64,59,0
30,55,70,86,1
30,22,87,70,0
22,62,69,30,1
30,22,66,50,0
14,29,74,51,0
36,80,40,82,0
28,68,80,53,1
38,83,43,68,1
40,85,69,78,1
25,39,46,35,0
25,60,46,58,0
21,55,80,56,0
39,90,64,58,1
25,84,74,78,1
38,57,90,57,1
27,23,75,61,0
39,53,40,88,1
26,37,84,59,0
28,20,73,52,0
29,87,50,64,1
40,66,47,52,0
34,84,58,53,1
30,37,72,47,0
38,54,72,54,1
23,52,67,63,1
37,53,67,68,1
29,35,88,49,0
32,93,78,87,0
10,24,42,33,1
30,54,76,57,0
21,56,56,54,1
28,22,85,60,0
10,27,67,67,0
21,55,76,39,0
27,49,50,30,0
36,79,83,90,1
21,90,49,86,1
36,68,42,51,0
24,75,43,68,1
19,66,42,35,1
16,63,48,40,0
29,88,77,76,1
31,97,79,61,1
19,49,81,64,0
31,83,71,86,1
37,54,50,75,1
32,78,52,59,1
24,42,40,47,1
20,94,43,60,1
26,51,77,51,1
25,43,66,68,0
29,91,63,53,0
22,68,52,66,1
19,26,40,41,1
11,70,51,46,1
12,20,65,59,0
29,20,84,67,0
12,41,71,57,1
27,38,44,47,0
25,65,59,73,1
20,38,68,30,0
26,52,67,63,1
19,69,67,42,0
35,95,69,68,1
29,56,78,40,0
16,50,90,39,1
10,33,86,38,0
24,72,54,81,1
35,55,70,82,1
15,20,62,62,0
38,52,68,65,1
38,67,70,53,0
28,37,85,36,1
14,56,53,57,0
26,70,59,57,1
35,58,52,67,0
22,51,41,39,0
12,35,79,62,0
40,81,73,69,1
15,49,52,42,1
20,42,75,70,1
34,98,69,60,0
13,64,63,53,1
16,29,57,47,0
29,89,77,64,0
27,74,90,55,1
27,59,71,57,1
36,65,58,50,1
28,63,42,61,0
18,44,88,67,0
27,54,52,71,1
23,31,78,67,0
33,67,89,72,1
36,96,73,57,0
23,65,57,69,0
35,60,79,55,1
10,36,41,69,0
34,77,69,69,1
19,50,83,60,0
38,56,77,69,1
24,51,71,53,0
24,25,48,44,0
32,53,73,82,1
37,66,71,68,0
30,52,47,65,0
27,66,41,64,1
37,67,75,50,1
20,61,58,72,1
21,82,60,50,1
20,32,72,42,1
17,62,76,74,0
16,49,70,64,0
16,43,78,63,0
39,58,85,74,1
35,96,62,61,1
32,64,56,88,0
24,23,72,49,1
24,60,41,52,1
27,61,70,64,0
16,62,46,70,0
30,44,61,36,1
28,60,62,51,1
15,29,44,64,0
39,95,68,89,0
16,34,55,61,0
29,51,48,90,1
27,40,66,37,1
18,24,64,69,1
22,58,42,35,0
16,32,86,44,0
22,43,69,58,0
21,32,58,57,0
35,82,73,67,0
12,69,84,62,0
17,57,80,66,0
30,64,88,87,1
16,51,53,47,0
34,52,69,50,1
29,56,78,32,0
24,30,48,61,0
18,25,55,36,1
18,26,83,45,0
26,24,58,53,0
22,60,41,61,1
25,83,40,70,1
19,44,73,70,0
25,42,51,37,0
26,80,67,80,1
14,42,83,67,0
22,63,78,67,0
21,100,84,61,1
34,87,66,59,0
40,91,58,57,1
31,53,72,60,0
22,52,70,63,1
30,41,40,56,0
19,69,82,55,0
34,76,86,52,0
11,22,83,61,1
19,56,72,31,1
28,82,63,80,1
30,76,44,58,1
24,63,85,76,0
22,56,86,59,0
27,60,62,51,1
25,47,89,53,0
37,64,88,75,0
19,64,44,65,0
17,54,53,46,0
33,68,50,56,0
16,26,61,64,1
30,84,69,77,1
29,52,70,60,0
12,47,57,64,0
27,81,41,56,0
22,82,62,53,0
25,63,66,40,0
28,97,77,79,1
25,39,79,47,0
27,34,42,57,1
36,79,58,81,0
25,59,51,43,0
22,99,49,63,1
40,57,68,65,1
11,20,46,32,0
19,42,87,55,0
30,47,44,67,0
23,57,55,78,1
28,68,50,64,0
18,69,61,60,0
39,51,57,60,1
13,50,62,53,0
20,55,57,65,0
28,87,73,89,0
36,50,68,61,0
28,51,41,48,0
29,94,86,84,1
23,80,59,63,0
32,82,52,55,1
22,23,47,40,0
31,89,81,84,1
40,88,49,54,1
20,88,80,82,1
20,43,71,66,0
16,29,87,42,0
26,56,43,68,1
30,61,63,60,1
20,31,82,48,0
28,26,65,31,0
23,63,72,55,0
12,64,60,44,0
23,47,59,38,1
16,38,80,66,0
20,69,42,56,0
26,88,75,69,1
20,54,82,55,0
21,76,84,50,0
